transaction_id,year,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,revenue,hour,day_bin,day_of_week_num,day_of_week,week_number,time_bucket,is_weekend
98446,2025,10:36:17,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,10,240,4,Friday,35,Morning (6–11),False
98447,2025,10:36:17,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,10,240,4,Friday,35,Morning (6–11),False
98448,2025,10:38:42,2,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,6.0,10,240,4,Friday,35,Morning (6–11),False
98449,2025,10:38:44,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,10,240,4,Friday,35,Morning (6–11),False
98450,2025,10:39:02,2,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,Espresso shot,6.0,10,240,4,Friday,35,Morning (6–11),False
98451,2025,10:39:02,1,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup,0.8,10,240,4,Friday,35,Morning (6–11),False
98452,2025,10:39:02,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,10,240,4,Friday,35,Morning (6–11),False
98453,2025,10:39:27,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0,10,240,4,Friday,35,Morning (6–11),False
98454,2025,10:40:20,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,10,240,4,Friday,35,Morning (6–11),False
98455,2025,10:40:20,1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,10,240,4,Friday,35,Morning (6–11),False
98456,2025,10:40:52,1,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,10,240,4,Friday,35,Morning (6–11),False
98457,2025,10:41:08,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,10,240,4,Friday,35,Morning (6–11),False
98458,2025,10:41:08,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,3.25,10,240,4,Friday,35,Morning (6–11),False
98459,2025,10:42:00,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0,10,240,4,Friday,35,Morning (6–11),False
98460,2025,10:42:11,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,10,240,4,Friday,35,Morning (6–11),False
98461,2025,10:42:11,2,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup,1.6,10,240,4,Friday,35,Morning (6–11),False
98462,2025,10:42:11,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,10,240,4,Friday,35,Morning (6–11),False
98463,2025,10:42:55,2,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,6.0,10,240,4,Friday,35,Morning (6–11),False
98464,2025,10:43:49,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,10,240,4,Friday,35,Morning (6–11),False
98465,2025,10:44:15,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0,10,240,4,Friday,35,Morning (6–11),False
98466,2025,10:44:29,2,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,6.0,10,240,4,Friday,35,Morning (6–11),False
98467,2025,10:46:02,2,5,Lower Manhattan,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,6.0,10,240,4,Friday,35,Morning (6–11),False
98468,2025,10:46:02,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,10,240,4,Friday,35,Morning (6–11),False
98469,2025,10:46:02,1,5,Lower Manhattan,2,18.0,Coffee beans,House blend Beans,Our Old Time Diner Blend,18.0,10,240,4,Friday,35,Morning (6–11),False
98470,2025,10:46:26,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0,10,240,4,Friday,35,Morning (6–11),False
98471,2025,10:46:26,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2,10,240,4,Friday,35,Morning (6–11),False
98472,2025,10:47:05,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,10,240,4,Friday,35,Morning (6–11),False
98473,2025,10:47:05,2,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,1.6,10,240,4,Friday,35,Morning (6–11),False
98474,2025,10:47:05,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,10,240,4,Friday,35,Morning (6–11),False
98475,2025,10:47:15,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9.0,10,240,4,Friday,35,Morning (6–11),False
98476,2025,10:47:53,2,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,6.0,10,240,4,Friday,35,Morning (6–11),False
98477,2025,10:47:53,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,10,240,4,Friday,35,Morning (6–11),False
98478,2025,10:48:35,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,10,240,4,Friday,35,Morning (6–11),False
98479,2025,10:48:54,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,10,240,4,Friday,35,Morning (6–11),False
98480,2025,10:49:17,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,10,240,4,Friday,35,Morning (6–11),False
98481,2025,10:49:17,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,10,240,4,Friday,35,Morning (6–11),False
98482,2025,10:49:44,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,10,240,4,Friday,35,Morning (6–11),False
98483,2025,10:49:44,2,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup,1.6,10,240,4,Friday,35,Morning (6–11),False
98484,2025,10:49:58,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,10,240,4,Friday,35,Morning (6–11),False
98485,2025,10:50:31,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,10,240,4,Friday,35,Morning (6–11),False
98486,2025,10:52:05,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,10,240,4,Friday,35,Morning (6–11),False
98487,2025,10:52:58,1,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0,10,240,4,Friday,35,Morning (6–11),False
98488,2025,10:52:58,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,10,240,4,Friday,35,Morning (6–11),False
98489,2025,10:53:34,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,10,240,4,Friday,35,Morning (6–11),False
98490,2025,10:53:38,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,10,240,4,Friday,35,Morning (6–11),False
98491,2025,10:53:38,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,10,240,4,Friday,35,Morning (6–11),False
98492,2025,10:53:51,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,10,240,4,Friday,35,Morning (6–11),False
98493,2025,10:53:51,2,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup,1.6,10,240,4,Friday,35,Morning (6–11),False
98494,2025,10:53:51,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,10,240,4,Friday,35,Morning (6–11),False
98495,2025,10:54:32,2,3,Astoria,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6.0,10,240,4,Friday,35,Morning (6–11),False
98496,2025,10:54:32,1,3,Astoria,83,14.0,Branded,Housewares,I Need My Bean! Latte cup,14.0,10,240,4,Friday,35,Morning (6–11),False
98497,2025,10:54:48,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,10,240,4,Friday,35,Morning (6–11),False
98498,2025,10:54:48,1,3,Astoria,84,0.8,Flavours,Regular syrup,Chocolate syrup,0.8,10,240,4,Friday,35,Morning (6–11),False
98499,2025,10:54:57,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,10,240,4,Friday,35,Morning (6–11),False
98500,2025,10:56:31,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,10,240,4,Friday,35,Morning (6–11),False
98501,2025,10:56:31,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,10,240,4,Friday,35,Morning (6–11),False
98502,2025,10:58:39,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,10,240,4,Friday,35,Morning (6–11),False
98503,2025,10:58:39,1,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,0.8,10,240,4,Friday,35,Morning (6–11),False
98504,2025,10:58:39,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5,10,240,4,Friday,35,Morning (6–11),False
98505,2025,10:58:40,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,10,240,4,Friday,35,Morning (6–11),False
98506,2025,10:59:35,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,10,240,4,Friday,35,Morning (6–11),False
98507,2025,11:01:41,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7.0,11,240,4,Friday,35,Morning (6–11),False
98508,2025,11:01:41,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,3.75,11,240,4,Friday,35,Morning (6–11),False
98509,2025,11:04:15,2,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,11,240,4,Friday,35,Morning (6–11),False
98510,2025,11:05:54,2,8,Hell's Kitchen,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,6.0,11,240,4,Friday,35,Morning (6–11),False
98511,2025,11:08:08,1,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,11,240,4,Friday,35,Morning (6–11),False
98512,2025,11:08:25,2,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0,11,240,4,Friday,35,Morning (6–11),False
98513,2025,11:09:12,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,11,240,4,Friday,35,Morning (6–11),False
98514,2025,11:10:28,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,11,240,4,Friday,35,Morning (6–11),False
98515,2025,11:10:59,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,11,240,4,Friday,35,Morning (6–11),False
98516,2025,11:10:59,1,8,Hell's Kitchen,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai,9.5,11,240,4,Friday,35,Morning (6–11),False
98517,2025,11:11:24,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,11,240,4,Friday,35,Morning (6–11),False
98518,2025,11:12:00,2,5,Lower Manhattan,37,3.0,Coffee,Barista Espresso,Espresso shot,6.0,11,240,4,Friday,35,Morning (6–11),False
98519,2025,11:12:00,1,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup,0.8,11,240,4,Friday,35,Morning (6–11),False
98520,2025,11:12:26,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,11,240,4,Friday,35,Morning (6–11),False
98521,2025,11:14:36,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,11,240,4,Friday,35,Morning (6–11),False
98522,2025,11:14:36,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,11,240,4,Friday,35,Morning (6–11),False
98523,2025,11:15:26,2,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0,11,240,4,Friday,35,Morning (6–11),False
98524,2025,11:15:53,2,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,11,240,4,Friday,35,Morning (6–11),False
98525,2025,11:15:53,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,11,240,4,Friday,35,Morning (6–11),False
98526,2025,11:18:31,1,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot,2.1,11,240,4,Friday,35,Morning (6–11),False
98527,2025,11:18:31,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,3.25,11,240,4,Friday,35,Morning (6–11),False
98528,2025,11:18:31,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,3.25,11,240,4,Friday,35,Morning (6–11),False
98529,2025,11:18:31,8,8,Hell's Kitchen,8,45.0,Coffee beans,Premium Beans,Civet Cat,360.0,11,240,4,Friday,35,Morning (6–11),False
98530,2025,11:18:48,1,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0,11,240,4,Friday,35,Morning (6–11),False
98531,2025,11:18:48,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,11,240,4,Friday,35,Morning (6–11),False
98532,2025,11:20:47,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,11,240,4,Friday,35,Morning (6–11),False
98533,2025,11:21:21,2,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0,11,240,4,Friday,35,Morning (6–11),False
98534,2025,11:21:53,2,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,11,240,4,Friday,35,Morning (6–11),False
98535,2025,11:23:55,1,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,11,240,4,Friday,35,Morning (6–11),False
98536,2025,11:23:55,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,11,240,4,Friday,35,Morning (6–11),False
98537,2025,11:28:45,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,11,240,4,Friday,35,Morning (6–11),False
98538,2025,11:29:50,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,7.5,11,240,4,Friday,35,Morning (6–11),False
98539,2025,11:32:49,2,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,6.0,11,240,4,Friday,35,Morning (6–11),False
98540,2025,11:33:05,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,11,240,4,Friday,35,Morning (6–11),False
98541,2025,11:33:05,1,3,Astoria,63,0.8,Flavours,Regular syrup,Carmel syrup,0.8,11,240,4,Friday,35,Morning (6–11),False
98542,2025,11:33:12,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,11,240,4,Friday,35,Morning (6–11),False
98543,2025,11:34:10,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,11,240,4,Friday,35,Morning (6–11),False
98544,2025,11:36:51,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,11,240,4,Friday,35,Morning (6–11),False
98545,2025,11:36:51,1,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup,0.8,11,240,4,Friday,35,Morning (6–11),False
98546,2025,11:36:54,2,8,Hell's Kitchen,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,6.0,11,240,4,Friday,35,Morning (6–11),False
98547,2025,11:37:07,1,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0,11,240,4,Friday,35,Morning (6–11),False
98548,2025,11:38:28,2,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0,11,240,4,Friday,35,Morning (6–11),False
98549,2025,11:40:15,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5.0,11,240,4,Friday,35,Morning (6–11),False
98550,2025,11:40:26,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,11,240,4,Friday,35,Morning (6–11),False
98551,2025,11:40:26,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,11,240,4,Friday,35,Morning (6–11),False
98552,2025,11:41:19,1,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0,11,240,4,Friday,35,Morning (6–11),False
98553,2025,11:41:49,1,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0,11,240,4,Friday,35,Morning (6–11),False
98554,2025,11:44:28,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,11,240,4,Friday,35,Morning (6–11),False
98555,2025,11:46:21,2,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,11,240,4,Friday,35,Morning (6–11),False
98556,2025,11:46:21,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,11,240,4,Friday,35,Morning (6–11),False
98557,2025,11:48:54,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0,11,240,4,Friday,35,Morning (6–11),False
98558,2025,11:49:12,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,11,240,4,Friday,35,Morning (6–11),False
98559,2025,11:50:50,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,11,240,4,Friday,35,Morning (6–11),False
98560,2025,11:52:28,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,11,240,4,Friday,35,Morning (6–11),False
98561,2025,11:52:28,2,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup,1.6,11,240,4,Friday,35,Morning (6–11),False
98562,2025,11:53:13,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,11,240,4,Friday,35,Morning (6–11),False
98563,2025,11:53:13,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,11,240,4,Friday,35,Morning (6–11),False
98564,2025,11:55:04,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,11,240,4,Friday,35,Morning (6–11),False
98565,2025,11:56:32,1,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0,11,240,4,Friday,35,Morning (6–11),False
98566,2025,11:56:32,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,11,240,4,Friday,35,Morning (6–11),False
98567,2025,11:57:01,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,11,240,4,Friday,35,Morning (6–11),False
98568,2025,11:57:13,2,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,6.0,11,240,4,Friday,35,Morning (6–11),False
98569,2025,12:00:00,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,12,240,4,Friday,35,Afternoon (12–16),False
98570,2025,12:03:40,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,12,240,4,Friday,35,Afternoon (12–16),False
98571,2025,12:04:52,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9.0,12,240,4,Friday,35,Afternoon (12–16),False
98572,2025,12:06:49,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,12,240,4,Friday,35,Afternoon (12–16),False
98573,2025,12:08:33,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,12,240,4,Friday,35,Afternoon (12–16),False
98574,2025,12:11:30,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,12,240,4,Friday,35,Afternoon (12–16),False
98575,2025,12:13:58,2,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0,12,240,4,Friday,35,Afternoon (12–16),False
98576,2025,12:18:15,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,12,240,4,Friday,35,Afternoon (12–16),False
98577,2025,12:19:10,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,12,240,4,Friday,35,Afternoon (12–16),False
98578,2025,12:20:54,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,12,240,4,Friday,35,Afternoon (12–16),False
98579,2025,12:22:59,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,7.5,12,240,4,Friday,35,Afternoon (12–16),False
98580,2025,12:22:59,2,3,Astoria,84,0.8,Flavours,Regular syrup,Chocolate syrup,1.6,12,240,4,Friday,35,Afternoon (12–16),False
98581,2025,12:22:59,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,12,240,4,Friday,35,Afternoon (12–16),False
98582,2025,12:23:16,1,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0,12,240,4,Friday,35,Afternoon (12–16),False
98583,2025,12:26:16,2,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,12,240,4,Friday,35,Afternoon (12–16),False
98584,2025,12:26:16,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,12,240,4,Friday,35,Afternoon (12–16),False
98585,2025,12:27:24,1,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,12,240,4,Friday,35,Afternoon (12–16),False
98586,2025,12:27:57,1,5,Lower Manhattan,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0,12,240,4,Friday,35,Afternoon (12–16),False
98587,2025,12:28:37,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9.0,12,240,4,Friday,35,Afternoon (12–16),False
98588,2025,12:33:36,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,12,240,4,Friday,35,Afternoon (12–16),False
98589,2025,12:34:20,1,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0,12,240,4,Friday,35,Afternoon (12–16),False
98590,2025,12:41:11,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,12,240,4,Friday,35,Afternoon (12–16),False
98591,2025,12:41:11,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,3.75,12,240,4,Friday,35,Afternoon (12–16),False
98592,2025,12:41:51,2,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,12,240,4,Friday,35,Afternoon (12–16),False
98593,2025,12:42:39,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,12,240,4,Friday,35,Afternoon (12–16),False
98594,2025,12:43:04,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,12,240,4,Friday,35,Afternoon (12–16),False
98595,2025,12:43:44,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,7.5,12,240,4,Friday,35,Afternoon (12–16),False
98596,2025,12:43:44,1,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup,0.8,12,240,4,Friday,35,Afternoon (12–16),False
98597,2025,12:43:47,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,12,240,4,Friday,35,Afternoon (12–16),False
98598,2025,12:44:40,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,12,240,4,Friday,35,Afternoon (12–16),False
98599,2025,12:44:40,1,5,Lower Manhattan,81,28.0,Branded,Clothing,I Need My Bean! T-shirt,28.0,12,240,4,Friday,35,Afternoon (12–16),False
98600,2025,12:45:56,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,12,240,4,Friday,35,Afternoon (12–16),False
98601,2025,12:50:44,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,12,240,4,Friday,35,Afternoon (12–16),False
98602,2025,12:50:44,1,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup,0.8,12,240,4,Friday,35,Afternoon (12–16),False
98603,2025,12:50:44,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,12,240,4,Friday,35,Afternoon (12–16),False
98604,2025,12:50:57,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,12,240,4,Friday,35,Afternoon (12–16),False
98605,2025,12:51:59,1,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0,12,240,4,Friday,35,Afternoon (12–16),False
98606,2025,12:54:28,2,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0,12,240,4,Friday,35,Afternoon (12–16),False
98607,2025,12:54:42,1,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,3.0,12,240,4,Friday,35,Afternoon (12–16),False
98608,2025,12:56:05,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,12,240,4,Friday,35,Afternoon (12–16),False
98609,2025,12:56:11,1,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0,12,240,4,Friday,35,Afternoon (12–16),False
98610,2025,12:59:21,1,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,12,240,4,Friday,35,Afternoon (12–16),False
98611,2025,13:00:25,1,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0,13,240,4,Friday,35,Afternoon (12–16),False
98612,2025,13:00:46,2,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,13,240,4,Friday,35,Afternoon (12–16),False
98613,2025,13:02:58,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,13,240,4,Friday,35,Afternoon (12–16),False
98614,2025,13:02:58,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,13,240,4,Friday,35,Afternoon (12–16),False
98615,2025,13:06:22,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,13,240,4,Friday,35,Afternoon (12–16),False
98616,2025,13:06:39,1,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0,13,240,4,Friday,35,Afternoon (12–16),False
